Date,Adj Close,Close,High,Low,Open,Volume,Body,Range,Upper_Wick,Lower_Wick,Body_Ratio,Upper_Wick_Ratio,Lower_Wick_Ratio,PivotHigh,PivotLow,HH,HL,LH,LL,Structure,Trend,Market_Control,EMA50,EMA200,HTF_Bias,Hammer,Inverted_Hammer,Doji,Bullish_Engulfing,Bearish_Engulfing,Shooting_Star,Morning_Star,Evening_Star,Previous_Trend,Trend_Reversal,Pattern_Context,Reversal_Confirmed
2021-05-03,884.21,904.1,913.31,896.74,907.31,23640186,3.21,16.57,6.0,7.36,0.1937,0.3621,0.4442,,,False,False,False,False,,Downtrend,Sellers,923.09,901.88,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2021-05-04,865.05,884.51,908.14,881.93,899.92,21849830,15.41,26.21,8.22,2.58,0.5879,0.3136,0.0984,,,False,False,False,False,,Downtrend,Sellers,921.58,901.7,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2021-05-05,866.63,886.13,894.62,880.56,887.63,12393609,1.5,14.06,6.99,5.57,0.1067,0.4972,0.3962,,,False,False,False,False,,Downtrend,Sellers,920.19,901.55,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2021-05-06,871.55,891.16,893.0,879.9,886.93,14624666,4.23,13.1,1.84,7.03,0.3229,0.1405,0.5366,,,False,False,False,False,,Downtrend,Sellers,919.05,901.45,Bullish,0,0,0,0,0,0,1,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2021-05-07,871.88,891.5,902.53,888.85,894.27,12288548,2.77,13.68,8.26,2.65,0.2025,0.6038,0.1937,,,False,False,False,False,,Downtrend,Sellers,917.97,901.35,Bullish,0,1,0,0,0,0,0,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2021-05-10,869.38,888.94,898.45,886.52,894.85,13941237,5.91,11.93,3.6,2.42,0.4954,0.3018,0.2028,,,False,False,False,False,,Downtrend,Sellers,916.83,901.22,Bullish,0,0,0,0,0,0,0,1,Downtrend,No Reversal,No Context,No
2021-05-11,872.52,892.15,894.64,881.46,883.77,13478264,8.38,13.18,2.49,2.31,0.6358,0.1889,0.1753,,,False,False,False,False,,Downtrend,Sellers,915.86,901.13,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2021-05-12,863.49,882.92,892.03,880.08,890.74,13177961,7.82,11.95,1.29,2.84,0.6544,0.1079,0.2377,,,False,False,False,False,,Downtrend,Sellers,914.57,900.95,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2021-05-14,874.39,894.06,896.23,879.62,889.79,13291616,4.27,16.61,2.17,10.17,0.2571,0.1306,0.6123,,879.62,False,True,False,False,HL,Uptrend,Buyers,913.77,900.88,Bullish,1,0,0,0,0,0,0,0,Downtrend,Bullish Reversal,Bullish Pattern in Downtrend,Yes
2021-05-17,884.79,904.7,906.13,890.88,894.06,11873078,10.64,15.25,1.43,3.18,0.6977,0.0938,0.2085,,,False,False,False,False,,Uptrend,Buyers,913.41,900.92,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2021-05-18,897.25,917.44,924.2,910.31,914.23,12064918,3.21,13.89,6.76,3.92,0.2311,0.4867,0.2822,,,False,False,False,False,,Uptrend,Buyers,913.57,901.09,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-05-19,901.36,921.64,930.59,910.08,913.77,16317002,7.87,20.51,8.95,3.69,0.3837,0.4364,0.1799,930.59,,False,False,True,False,LH,Downtrend,Sellers,913.89,901.29,Bullish,0,0,0,0,0,0,0,0,Uptrend,Bearish Reversal,No Context,No
2021-05-20,896.1,916.26,928.03,914.23,922.03,11422532,5.77,13.8,6.0,2.03,0.4181,0.4348,0.1471,,,False,False,False,False,,Downtrend,Sellers,913.98,901.44,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2021-05-21,903.84,924.18,927.43,916.54,919.31,10785605,4.87,10.89,3.25,2.77,0.4472,0.2984,0.2544,,,False,False,False,False,,Downtrend,Sellers,914.38,901.67,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2021-05-24,896.21,916.38,927.52,914.69,926.69,8551760,10.31,12.83,0.83,1.69,0.8036,0.0647,0.1317,,,False,False,False,False,,Downtrend,Sellers,914.46,901.81,Bullish,0,0,0,0,1,0,0,0,Downtrend,No Reversal,No Context,No
2021-05-25,886.06,905.99,921.62,904.54,921.34,14780102,15.35,17.08,0.28,1.45,0.8987,0.0164,0.0849,,904.54,False,True,False,False,HL,Uptrend,Buyers,914.13,901.85,Bullish,0,0,0,0,0,0,0,0,Downtrend,Bullish Reversal,No Context,No
2021-05-26,889.17,909.18,913.54,906.99,911.46,7480204,2.28,6.55,2.08,2.19,0.3481,0.3176,0.3344,,,False,False,False,False,,Uptrend,Buyers,913.93,901.93,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-05-27,891.9,911.97,919.77,905.58,909.29,26819294,2.68,14.19,7.8,3.71,0.1889,0.5497,0.2615,,,False,False,False,False,,Uptrend,Buyers,913.86,902.03,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2021-05-28,945.48,966.75,971.46,918.38,918.38,56469931,48.37,53.08,4.71,0.0,0.9113,0.0887,0.0,,,False,False,False,False,,Uptrend,Buyers,915.93,902.67,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-05-31,975.04,996.98,1011.47,962.25,970.07,59124142,26.91,49.22,14.49,7.82,0.5467,0.2944,0.1589,,,False,False,False,False,,Uptrend,Buyers,919.11,903.61,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-06-01,978.92,1000.95,1016.22,990.61,999.61,28013832,1.34,25.61,15.27,9.0,0.0523,0.5963,0.3514,,,False,False,False,False,,Uptrend,Buyers,922.32,904.58,Bullish,0,0,1,0,0,0,0,0,Uptrend,No Reversal,Market Indecision,No
2021-06-02,993.52,1015.88,1019.68,995.46,995.46,24630162,20.42,24.22,3.8,0.0,0.8431,0.1569,0.0,,,False,False,False,False,,Uptrend,Buyers,925.99,905.69,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-06-03,997.31,1019.75,1038.37,1013.5,1024.99,23974257,5.24,24.87,13.38,6.25,0.2107,0.538,0.2513,1038.37,,True,False,False,False,HH,Uptrend,Buyers,929.66,906.82,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-06-04,988.67,1010.92,1022.89,1008.03,1022.13,14468646,11.21,14.86,0.76,2.89,0.7544,0.0511,0.1945,,,False,False,False,False,,Uptrend,Buyers,932.85,907.86,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2021-06-07,1005.32,1027.94,1034.68,1008.38,1016.22,16336573,11.72,26.3,6.74,7.84,0.4456,0.2563,0.2981,,,False,False,False,False,,Uptrend,Buyers,936.58,909.05,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-06-08,999.55,1022.04,1027.83,1014.45,1027.58,9674735,5.54,13.38,0.25,7.59,0.4141,0.0187,0.5673,,,False,False,False,False,,Uptrend,Buyers,939.93,910.18,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-06-09,981.67,1003.76,1024.99,995.89,1024.07,11409161,20.31,29.1,0.92,7.87,0.6979,0.0316,0.2704,,,False,False,False,False,,Uptrend,Buyers,942.43,911.11,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2021-06-10,985.28,1007.45,1029.14,1004.94,1012.25,14155653,4.8,24.2,16.89,2.51,0.1983,0.6979,0.1037,,,False,False,False,False,,Uptrend,Buyers,944.98,912.06,Bullish,0,1,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-06-11,1002.38,1021.37,1028.22,1006.12,1007.41,13762778,13.96,22.1,6.85,1.29,0.6317,0.31,0.0584,,,False,False,False,False,,Uptrend,Buyers,947.98,913.15,Bullish,0,0,0,1,0,0,1,0,Uptrend,No Reversal,No Context,No
2021-06-14,1016.76,1036.02,1042.18,1013.02,1022.22,20332436,13.8,29.16,6.16,9.2,0.4733,0.2112,0.3155,,,False,False,False,False,,Uptrend,Buyers,951.43,914.38,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-06-15,1019.07,1038.37,1049.87,1033.9,1043.45,15174215,5.08,15.97,6.42,4.47,0.3181,0.402,0.2799,1049.87,,True,False,False,False,HH,Uptrend,Buyers,954.84,915.61,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2021-06-16,1001.67,1020.65,1037.01,1018.0,1036.02,10797349,15.37,19.01,0.99,2.65,0.8085,0.0521,0.1394,,,False,False,False,False,,Uptrend,Buyers,957.42,916.65,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2021-06-17,1003.51,1022.52,1031.45,1006.02,1015.3,15745975,7.22,25.43,8.93,9.28,0.2839,0.3512,0.3649,,,False,False,False,False,,Uptrend,Buyers,959.97,917.71,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-06-18,1008.04,1027.14,1031.45,1008.08,1027.07,29369026,0.07,23.37,4.31,18.99,0.003,0.1844,0.8126,,,False,False,False,False,,Uptrend,Buyers,962.61,918.8,Bullish,0,0,1,0,0,0,1,0,Uptrend,No Reversal,Market Indecision,No
2021-06-21,1013.29,1032.49,1037.22,1015.37,1016.91,12186448,15.58,21.85,4.73,1.54,0.713,0.2165,0.0705,,,False,False,False,False,,Uptrend,Buyers,965.35,919.93,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-06-22,1008.08,1027.18,1043.45,1024.23,1040.22,12871913,13.04,19.22,3.23,2.95,0.6785,0.1681,0.1535,,,False,False,False,False,,Uptrend,Buyers,967.77,920.99,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-06-23,998.84,1017.77,1038.65,1016.08,1038.37,16653951,20.6,22.57,0.28,1.69,0.9127,0.0124,0.0749,,,False,False,False,False,,Uptrend,Buyers,969.73,921.96,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2021-06-24,975.36,993.84,1022.04,987.61,1018.46,91461975,24.62,34.43,3.58,6.23,0.7151,0.104,0.1809,,,False,False,False,False,,Uptrend,Buyers,970.68,922.67,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-06-25,953.14,971.2,993.84,960.43,993.84,55355022,22.64,33.41,0.0,10.77,0.6776,0.0,0.3224,,,False,False,False,False,,Uptrend,Buyers,970.7,923.16,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-06-28,944.79,962.69,981.38,960.38,979.3,20277042,16.61,21.0,2.08,2.31,0.791,0.099,0.11,,960.38,False,True,False,False,HL,Uptrend,Buyers,970.39,923.55,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-06-29,945.6,963.52,973.3,961.81,964.3,27144063,0.78,11.49,9.0,1.71,0.0679,0.7833,0.1488,,,False,False,False,False,,Uptrend,Buyers,970.12,923.95,Bullish,0,0,1,0,0,0,0,0,Uptrend,No Reversal,Market Indecision,No
2021-06-30,955.95,974.06,979.6,965.02,967.42,19762858,6.64,14.58,5.54,2.4,0.4554,0.38,0.1646,,,False,False,False,False,,Uptrend,Buyers,970.27,924.45,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2021-07-01,950.2,968.2,979.83,966.84,977.46,12534407,9.26,12.99,2.37,1.36,0.7129,0.1824,0.1047,,,False,False,False,False,,Uptrend,Buyers,970.19,924.88,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-07-02,964.28,982.56,984.33,965.9,967.77,14086620,14.79,18.43,1.77,1.87,0.8025,0.096,0.1015,,,False,False,False,False,,Uptrend,Buyers,970.68,925.45,Bullish,0,0,0,1,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-07-05,973.86,992.32,993.86,983.69,985.97,11702287,6.35,10.17,1.54,2.28,0.6244,0.1514,0.2242,993.86,,False,False,True,False,LH,Downtrend,Sellers,971.52,926.12,Bullish,0,0,0,0,0,0,0,0,Uptrend,Bearish Reversal,No Context,No
2021-07-06,962.36,980.59,991.72,978.47,989.89,10070124,9.3,13.25,1.83,2.12,0.7019,0.1381,0.16,,,False,False,False,False,,Downtrend,Sellers,971.88,926.66,Bullish,0,0,0,0,0,0,0,1,Downtrend,No Reversal,No Context,No
2021-07-07,955.68,973.79,981.96,968.23,981.96,10454892,8.17,13.73,0.0,5.56,0.595,0.0,0.405,,,False,False,False,False,,Downtrend,Sellers,971.95,927.13,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2021-07-08,947.78,965.73,976.97,960.38,976.97,11185460,11.24,16.59,0.0,5.35,0.6775,0.0,0.3225,,,False,False,False,False,,Downtrend,Sellers,971.71,927.52,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2021-07-09,938.08,955.86,965.32,953.5,963.61,9037675,7.75,11.82,1.71,2.36,0.6557,0.1447,0.1997,,953.5,False,False,False,True,LL,Downtrend,Sellers,971.09,927.8,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2021-07-12,943.93,961.81,969.84,957.38,959.8,8585292,2.01,12.46,8.03,2.42,0.1613,0.6445,0.1942,,,False,False,False,False,,Downtrend,Sellers,970.72,928.14,Bullish,0,0,0,0,0,0,1,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2021-07-13,950.99,969.01,970.56,963.63,969.15,6717133,0.14,6.93,1.41,5.38,0.0202,0.2035,0.7763,,,False,False,False,False,,Downtrend,Sellers,970.66,928.54,Bullish,0,0,1,0,0,0,0,0,Downtrend,No Reversal,Market Indecision,No
2021-07-14,944.79,962.69,972.31,960.5,969.31,8532544,6.62,11.81,3.0,2.19,0.5605,0.254,0.1854,,,False,False,False,False,,Downtrend,Sellers,970.35,928.88,Bullish,0,0,0,0,0,0,0,1,Downtrend,No Reversal,No Context,No
2021-07-15,943.13,961.0,966.84,959.23,966.84,9448356,5.84,7.61,0.0,1.77,0.7674,0.0,0.2326,,,False,False,False,False,,Downtrend,Sellers,969.98,929.2,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2021-07-16,956.74,974.87,975.96,963.43,963.5,8828185,11.37,12.53,1.09,0.07,0.9074,0.087,0.0056,,,False,False,False,False,,Downtrend,Sellers,970.17,929.66,Bullish,0,0,0,0,0,0,1,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2021-07-19,950.65,968.67,980.23,965.57,969.15,8354449,0.48,14.66,11.08,3.1,0.0327,0.7558,0.2115,,,False,False,False,False,,Downtrend,Sellers,970.11,930.04,Bullish,0,0,1,0,0,0,0,0,Downtrend,No Reversal,Market Indecision,No
2021-07-20,948.32,966.29,972.84,961.77,968.92,6741464,2.63,11.07,3.92,4.52,0.2376,0.3541,0.4083,,,False,False,False,False,,Downtrend,Sellers,969.96,930.4,Bullish,0,0,0,0,0,0,0,1,Downtrend,No Reversal,No Context,No
2021-07-22,960.5,978.7,980.18,968.3,977.92,7972397,0.78,11.88,1.48,9.62,0.0657,0.1246,0.8098,,,False,False,False,False,,Downtrend,Sellers,970.3,930.89,Bullish,0,0,1,0,0,0,0,0,Downtrend,No Reversal,Market Indecision,No
2021-07-23,953.71,971.78,985.05,970.1,985.05,9937030,13.27,14.95,0.0,1.68,0.8876,0.0,0.1124,985.05,,False,False,True,False,LH,Downtrend,Sellers,970.36,931.29,Bullish,0,0,0,0,1,0,0,0,Downtrend,No Reversal,No Context,No
2021-07-26,940.64,958.47,978.84,955.81,972.84,12389668,14.37,23.03,6.0,2.66,0.624,0.2605,0.1155,,,False,False,False,False,,Downtrend,Sellers,969.9,931.56,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2021-07-27,930.75,948.38,961.63,942.38,958.44,10824523,10.06,19.25,3.19,6.0,0.5226,0.1657,0.3117,,,False,False,False,False,,Downtrend,Sellers,969.05,931.73,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2021-07-28,922.75,940.24,949.77,930.5,949.77,12897848,9.53,19.27,0.0,9.74,0.4946,0.0,0.5054,,930.5,False,False,False,True,LL,Downtrend,Sellers,967.92,931.81,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2021-07-29,929.95,947.57,957.34,943.03,947.92,13765738,0.35,14.31,9.42,4.54,0.0245,0.6583,0.3173,,,False,False,False,False,,Downtrend,Sellers,967.12,931.97,Bullish,0,0,1,0,0,0,0,0,Downtrend,No Reversal,Market Indecision,No
2021-07-30,921.82,939.29,954.36,937.35,949.77,11350608,10.48,17.01,4.59,1.94,0.6161,0.2698,0.1141,,,False,False,False,False,,Downtrend,Sellers,966.03,932.04,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2021-08-02,938.67,956.46,959.64,941.99,948.06,10925104,8.4,17.65,3.18,6.07,0.4759,0.1802,0.3439,,,False,False,False,False,,Downtrend,Sellers,965.66,932.29,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2021-08-03,945.58,963.5,965.0,952.63,964.53,11817299,1.03,12.37,0.47,10.87,0.0833,0.038,0.8787,,,False,False,False,False,,Downtrend,Sellers,965.57,932.6,Bullish,1,0,1,0,0,0,0,0,Downtrend,No Reversal,Market Indecision,No
2021-08-04,952.83,970.88,975.61,963.15,966.57,13169800,4.31,12.46,4.73,3.42,0.3459,0.3796,0.2745,,,False,False,False,False,,Downtrend,Sellers,965.78,932.98,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2021-08-05,966.64,984.96,994.44,971.11,975.75,21252078,9.21,23.33,9.48,4.64,0.3948,0.4063,0.1989,994.44,,True,False,False,False,HH,Uptrend,Buyers,966.53,933.5,Bullish,0,0,0,0,0,0,0,0,Downtrend,Bullish Reversal,No Context,No
2021-08-06,946.17,964.1,990.82,959.34,982.97,16620987,18.87,31.48,7.85,4.76,0.5994,0.2494,0.1512,,,False,False,False,False,,Uptrend,Buyers,966.44,933.8,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-08-09,940.78,958.6,964.44,953.69,960.38,7494143,1.78,10.75,4.06,4.91,0.1656,0.3777,0.4567,,,False,False,False,False,,Uptrend,Buyers,966.13,934.05,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-08-10,945.72,963.63,975.15,957.04,960.84,11919198,2.79,18.11,11.52,3.8,0.1541,0.6361,0.2098,,,False,False,False,False,,Uptrend,Buyers,966.03,934.34,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2021-08-11,958.96,977.13,978.38,961.49,967.74,9184963,9.39,16.89,1.25,6.25,0.556,0.074,0.37,,,False,False,False,False,,Uptrend,Buyers,966.47,934.77,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-08-12,955.88,974.0,981.24,971.46,980.64,8137612,6.64,9.78,0.6,2.54,0.6789,0.0613,0.2597,,,False,False,False,False,,Uptrend,Buyers,966.76,935.16,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-08-13,971.8,990.22,992.18,973.28,977.13,12780901,13.09,18.9,1.96,3.85,0.6926,0.1037,0.2037,,,False,False,False,False,,Uptrend,Buyers,967.68,935.71,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-08-16,984.42,1003.07,1016.68,982.14,991.92,21935444,11.15,34.54,13.61,9.78,0.3228,0.394,0.2831,1016.68,,True,False,False,False,HH,Uptrend,Buyers,969.07,936.38,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-08-17,980.23,998.8,1008.47,991.23,1000.92,12658169,2.12,17.24,7.55,7.57,0.123,0.4379,0.4391,,,False,False,False,False,,Uptrend,Buyers,970.24,937.0,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2021-08-18,984.03,1002.68,1009.21,993.42,1003.3,10075860,0.62,15.79,5.91,9.26,0.0393,0.3743,0.5864,,,False,False,False,False,,Uptrend,Buyers,971.51,937.65,Bullish,0,0,1,0,0,0,0,1,Uptrend,No Reversal,Market Indecision,No
2021-08-20,972.98,991.42,1002.38,986.23,988.99,9426282,2.43,16.15,10.96,2.76,0.1505,0.6786,0.1709,,,False,False,False,False,,Uptrend,Buyers,972.29,938.19,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2021-08-23,979.37,997.92,1003.3,984.06,1003.3,9854395,5.38,19.24,0.0,13.86,0.2796,0.0,0.7204,,,False,False,False,False,,Uptrend,Buyers,973.29,938.78,Bullish,1,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-08-24,989.04,1007.78,1011.61,994.81,999.17,11864472,8.61,16.8,3.83,4.36,0.5125,0.228,0.2595,,,False,False,False,False,,Uptrend,Buyers,974.65,939.47,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-08-25,997.6,1016.5,1024.53,1006.12,1008.56,13380559,7.94,18.41,8.03,2.44,0.4313,0.4362,0.1325,,,False,False,False,False,,Uptrend,Buyers,976.29,940.23,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-08-26,1010.21,1029.35,1036.02,1017.61,1018.99,18589616,10.36,18.41,6.67,1.38,0.5627,0.3623,0.075,,,False,False,False,False,,Uptrend,Buyers,978.37,941.12,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-08-27,1008.83,1027.94,1035.03,1022.71,1032.38,10480636,4.44,12.32,2.65,5.23,0.3604,0.2151,0.4245,,,False,False,False,False,,Uptrend,Buyers,980.31,941.98,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-08-30,1028.24,1047.72,1050.3,1032.28,1038.37,14027062,9.35,18.02,2.58,6.09,0.5189,0.1432,0.338,,,False,False,False,False,,Uptrend,Buyers,982.96,943.04,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-08-31,1022.76,1042.14,1053.95,1034.8,1050.79,26485463,8.65,19.15,3.16,7.34,0.4517,0.165,0.3833,,,False,False,False,False,,Uptrend,Buyers,985.28,944.02,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-09-01,1026.81,1046.27,1058.17,1044.37,1048.99,11145486,2.72,13.8,9.18,1.9,0.1971,0.6652,0.1377,,,False,False,False,False,,Uptrend,Buyers,987.67,945.04,Bullish,0,1,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2021-09-02,1039.17,1058.87,1065.05,1040.68,1040.68,9956770,18.19,24.37,6.18,0.0,0.7464,0.2536,0.0,,,False,False,False,False,,Uptrend,Buyers,990.46,946.17,Bullish,0,0,0,1,0,0,1,0,Uptrend,No Reversal,No Context,No
2021-09-03,1081.79,1102.29,1105.29,1062.6,1066.06,30664428,36.23,42.69,3.0,3.46,0.8487,0.0703,0.081,,,False,False,False,False,,Uptrend,Buyers,994.85,947.73,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-09-06,1098.6,1119.41,1144.52,1113.14,1113.6,33641710,5.81,31.38,25.11,0.46,0.1851,0.8002,0.0147,1144.52,,True,False,False,False,HH,Uptrend,Buyers,999.73,949.43,Bullish,0,1,0,0,0,1,0,0,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2021-09-07,1105.53,1126.47,1134.37,1113.14,1121.44,17349882,5.03,21.23,7.9,8.3,0.2369,0.3721,0.391,,,False,False,False,False,,Uptrend,Buyers,1004.7,951.2,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-09-08,1101.2,1122.07,1132.52,1110.67,1131.6,14301651,9.53,21.85,0.92,11.4,0.4362,0.0421,0.5217,,,False,False,False,False,,Uptrend,Buyers,1009.3,952.9,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2021-09-09,1098.6,1119.41,1125.07,1115.03,1120.48,8963249,1.07,10.04,4.59,4.38,0.1066,0.4572,0.4363,,,False,False,False,False,,Uptrend,Buyers,1013.62,954.55,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-09-13,1074.12,1094.47,1122.83,1092.85,1122.83,16311160,28.36,29.98,0.0,1.62,0.946,0.0,0.054,,,False,False,False,False,,Uptrend,Buyers,1016.79,955.94,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-09-14,1072.71,1093.04,1104.83,1091.91,1096.06,8908356,3.02,12.92,8.77,1.13,0.2337,0.6788,0.0875,,1091.91,False,True,False,False,HL,Uptrend,Buyers,1019.78,957.31,Bullish,0,1,0,0,0,1,0,0,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2021-09-15,1077.17,1097.59,1105.64,1093.06,1093.06,9071075,4.53,12.58,8.05,0.0,0.3601,0.6399,0.0,,,False,False,False,False,,Uptrend,Buyers,1022.83,958.7,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2021-09-16,1099.78,1120.61,1124.56,1092.37,1099.08,13448882,21.53,32.19,3.95,6.71,0.6688,0.1227,0.2084,,,False,False,False,False,,Uptrend,Buyers,1026.67,960.32,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-09-17,1082.72,1103.24,1133.37,1096.34,1128.83,34882133,25.59,37.03,4.54,6.9,0.6911,0.1226,0.1863,,,False,False,False,False,,Uptrend,Buyers,1029.67,961.74,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-09-20,1084.44,1104.99,1116.07,1093.75,1094.72,11779819,10.27,22.32,11.08,0.97,0.4601,0.4964,0.0435,,,False,False,False,False,,Uptrend,Buyers,1032.62,963.16,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-09-21,1089.13,1109.77,1115.26,1100.22,1109.91,9915736,0.14,15.04,5.35,9.55,0.0093,0.3557,0.635,,,False,False,False,False,,Uptrend,Buyers,1035.65,964.62,Bullish,0,0,1,0,0,0,0,0,Uptrend,No Reversal,Market Indecision,No
2021-09-22,1100.82,1121.68,1126.98,1106.79,1111.29,10995912,10.39,20.19,5.3,4.5,0.5146,0.2625,0.2229,,,False,False,False,False,,Uptrend,Buyers,1039.02,966.18,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-09-23,1127.72,1149.09,1152.37,1128.6,1129.47,15748397,19.62,23.77,3.28,0.87,0.8254,0.138,0.0366,,,False,False,False,False,,Uptrend,Buyers,1043.34,968.0,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2021-09-24,1124.46,1145.77,1156.26,1140.83,1155.39,15192163,9.62,15.43,0.87,4.94,0.6235,0.0564,0.3202,,,False,False,False,False,,Uptrend,Buyers,1047.36,969.77,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
